objectId,witness
kb_596_Normalized,{}
kb_1086_Normalized,"{""whenUnsatisfiable"":"""",""maxSkew"":0,""topologyKey"":""""}"
kb_1085_Normalized,"{""whenUnsatisfiable"":"""",""maxSkew"":0,""topologyKey"":""""}"
kb_22_Normalized,"{""groupVersion"":"""",""resources"":[]}"
kb_616_Normalized,{}
kb_617_Normalized,{}
kb_646_Normalized,"{""metricName"":"""",""targetValue"":0,""target"":{""kind"":"""",""name"":""""}}"
kb_293_Normalized,"{""addresses"":[]}"
kb_294_Normalized,"{""addresses"":[]}"
kb_649_Normalized,"{""metricName"":"""",""currentValue"":0,""target"":{""kind"":"""",""name"":""""}}"
kb_205_Normalized,{}
kb_206_Normalized,{}
kb_207_Normalized,{}
kb_611_Normalized,{}
kb_610_Normalized,{}
kb_187_Normalized,"{""strategy"":""""}"
kb_347_Normalized,"{""current"":{},""metric"":{""name"":""""}}"
kb_346_Normalized,"{""current"":{},""metric"":{""name"":""""}}"
kb_733_Normalized,"{""current"":{},""metric"":{""name"":""""}}"
kb_732_Normalized,"{""current"":{},""metric"":{""name"":""""}}"
kb_629_Normalized,{}
kb_628_Normalized,{}
kb_774_Normalized,"{""type"":""""}"
kb_775_Normalized,"{""type"":""""}"
kb_902_Normalized,"{""runtimeHandler"":""""}"
kb_903_Normalized,"{""runtimeHandler"":""""}"
kb_343_Normalized,"{""metric"":{""name"":""""},""target"":{""type"":""""}}"
kb_344_Normalized,"{""metric"":{""name"":""""},""target"":{""type"":""""}}"
kb_730_Normalized,"{""metric"":{""name"":""""},""target"":{""type"":""""}}"
kb_729_Normalized,"{""metric"":{""name"":""""},""target"":{""type"":""""}}"
kb_319_Normalized,"{""name"":""""}"
kb_318_Normalized,"{""name"":""""}"
kb_48_Normalized,"{""webhook"":{""clientConfig"":{}},""policy"":{""level"":""""}}"
kb_47_Normalized,"{""webhook"":{""clientConfig"":{}},""policy"":{""level"":""""}}"
kb_19_Normalized,"{""groups"":[]}"
kb_778_Normalized,{}
kb_779_Normalized,{}
kb_18_Normalized,"{""groups"":[]}"
kb_315_Normalized,{}
kb_314_Normalized,{}
kb_522_Normalized,{}
kb_521_Normalized,{}
kb_133_Normalized,"{""image"":"""",""imageID"":"""",""restartCount"":0,""ready"":true,""name"":""""}"
kb_134_Normalized,"{""image"":"""",""imageID"":"""",""restartCount"":0,""ready"":false,""name"":""""}"
kb_947_Normalized,{}
kb_948_Normalized,{}
kb_651_Normalized,"{""describedObject"":{""kind"":"""",""name"":""""},""current"":{},""metric"":{""name"":""""}}"
kb_650_Normalized,"{""describedObject"":{""kind"":"""",""name"":""""},""current"":{},""metric"":{""name"":""""}}"
kb_686_Normalized,{}
kb_685_Normalized,{}
kb_689_Normalized,{}
kb_690_Normalized,{}
kb_451_Normalized,{}
kb_452_Normalized,{}
kb_453_Normalized,{}
kb_717_Normalized,{}
kb_718_Normalized,{}
kb_648_Normalized,"{""describedObject"":{""kind"":"""",""name"":""""},""metric"":{""name"":""""},""target"":{""type"":""""}}"
kb_647_Normalized,"{""describedObject"":{""kind"":"""",""name"":""""},""metric"":{""name"":""""},""target"":{""type"":""""}}"
kb_1142_Normalized,"{""type"":"""",""object"":{}}"
kb_1143_Normalized,"{""type"":"""",""object"":{}}"
kb_670_Normalized,{}
kb_669_Normalized,{}
kb_588_Normalized,{}
kb_587_Normalized,{}
kb_590_Normalized,{}
kb_591_Normalized,{}
kb_1021_Normalized,{}
kb_1020_Normalized,{}
kb_250_Normalized,{}
kb_751_Normalized,"{""subjects"":[]}"
kb_750_Normalized,"{""subjects"":[]}"
kb_454_Normalized,{}
kb_456_Normalized,{}
kb_455_Normalized,{}
kb_249_Normalized,{}
kb_1138_Normalized,{}
kb_1139_Normalized,{}
kb_556_Normalized,"{""type"":""""}"
kb_557_Normalized,"{""type"":""""}"
kb_555_Normalized,"{""type"":""""}"
kb_552_Normalized,"{""type"":""""}"
kb_780_Normalized,"{""sources"":[]}"
kb_781_Normalized,"{""sources"":[]}"
kb_553_Normalized,"{""type"":""""}"
kb_554_Normalized,"{""type"":""""}"
kb_602_Normalized,"{""podSelector"":{}}"
kb_603_Normalized,"{""podSelector"":{}}"
kb_991_Normalized,{}
kb_990_Normalized,{}
kb_1144_Normalized,"{""name"":"""",""clientConfig"":{}}"
kb_368_Normalized,"{""priorityLevelConfiguration"":{""name"":""""}}"
kb_369_Normalized,"{""priorityLevelConfiguration"":{""name"":""""}}"
kb_220_Normalized,{}
kb_221_Normalized,{}
kb_222_Normalized,{}
kb_403_Normalized,"{""maxReplicas"":0,""scaleTargetRef"":{""kind"":"""",""name"":""""}}"
kb_1096_Normalized,"{""name"":"""",""clientConfig"":{}}"
kb_1095_Normalized,"{""name"":"""",""clientConfig"":{}}"
kb_645_Normalized,{}
kb_644_Normalized,{}
kb_1094_Normalized,"{""admissionReviewVersions"":[],""name"":"""",""clientConfig"":{},""sideEffects"":""""}"
kb_737_Normalized,{}
kb_736_Normalized,{}
kb_0_Normalized,{}
kb_1_Normalized,{}
kb_565_Normalized,"{""name"":"""",""clientConfig"":{}}"
kb_566_Normalized,"{""name"":"""",""clientConfig"":{}}"
kb_564_Normalized,"{""admissionReviewVersions"":[],""name"":"""",""clientConfig"":{},""sideEffects"":""""}"
kb_408_Normalized,"{""desiredReplicas"":0,""currentReplicas"":0,""conditions"":[]}"
kb_409_Normalized,"{""desiredReplicas"":0,""currentReplicas"":0,""conditions"":[]}"
kb_407_Normalized,"{""desiredReplicas"":0,""currentReplicas"":0,""conditions"":[]}"
kb_631_Normalized,{}
kb_630_Normalized,{}
kb_102_Normalized,{}
kb_106_Normalized,{}
kb_101_Normalized,{}
kb_758_Normalized,"{""value"":0}"
kb_761_Normalized,"{""value"":0}"
kb_105_Normalized,{}
kb_760_Normalized,"{""value"":0}"
kb_759_Normalized,"{""value"":0}"
kb_934_Normalized,{}
kb_933_Normalized,{}
kb_911_Normalized,{}
kb_514_Normalized,{}
kb_909_Normalized,{}
kb_512_Normalized,{}
kb_513_Normalized,{}
kb_138_Normalized,"{""revision"":0}"
kb_58_Normalized,"{""target"":{}}"
kb_135_Normalized,"{""revision"":0}"
kb_57_Normalized,"{""target"":{}}"
kb_850_Normalized,{}
kb_137_Normalized,"{""revision"":0}"
kb_136_Normalized,"{""revision"":0}"
kb_443_Normalized,{}
kb_851_Normalized,{}
kb_853_Normalized,{}
kb_442_Normalized,{}
kb_852_Normalized,{}
kb_87_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_90_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_89_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_854_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_574_Normalized,{}
kb_88_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_857_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_405_Normalized,"{""maxReplicas"":0,""scaleTargetRef"":{""kind"":"""",""name"":""""}}"
kb_404_Normalized,"{""maxReplicas"":0,""scaleTargetRef"":{""kind"":"""",""name"":""""}}"
kb_573_Normalized,{}
kb_727_Normalized,"{""runAsUser"":{""rule"":""""},""fsGroup"":{},""seLinux"":{""rule"":""""},""supplementalGroups"":{}}"
kb_726_Normalized,"{""runAsUser"":{""rule"":""""},""seLinux"":{""rule"":""""},""fsGroup"":{},""supplementalGroups"":{}}"
kb_856_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_855_Normalized,"{""roleRef"":{""apiGroup"":"""",""kind"":"""",""name"":""""}}"
kb_1065_Normalized,"{""spec"":{""audiences"":[]}}"
kb_1064_Normalized,"{""spec"":{""audiences"":[]}}"
kb_526_Normalized,{}
kb_525_Normalized,{}
kb_159_Normalized,"{""spec"":{}}"
kb_1028_Normalized,"{""provisioner"":""""}"
kb_161_Normalized,"{""spec"":{}}"
kb_1026_Normalized,"{""provisioner"":""""}"
kb_1027_Normalized,"{""provisioner"":""""}"
kb_160_Normalized,"{""spec"":{}}"
kb_971_Normalized,{}
kb_1072_Normalized,"{""spec"":{}}"
kb_970_Normalized,{}
kb_1070_Normalized,"{""spec"":{}}"
kb_1071_Normalized,"{""spec"":{}}"
kb_168_Normalized,"{""spec"":{""drivers"":[]}}"
kb_170_Normalized,"{""spec"":{""drivers"":[]}}"
kb_68_Normalized,{}
kb_169_Normalized,"{""spec"":{""drivers"":[]}}"
kb_67_Normalized,{}
kb_389_Normalized,{}
kb_838_Normalized,{}
kb_837_Normalized,{}
kb_951_Normalized,"{""spec"":{}}"
kb_949_Normalized,"{""spec"":{}}"
kb_950_Normalized,"{""spec"":{}}"
kb_112_Normalized,"{""items"":[]}"
kb_898_Normalized,"{""handler"":""""}"
kb_111_Normalized,"{""items"":[]}"
kb_897_Normalized,"{""handler"":""""}"
kb_762_Normalized,"{""items"":[]}"
kb_940_Normalized,"{""items"":[]}"
kb_104_Normalized,"{""items"":[]}"
kb_765_Normalized,"{""items"":[]}"
kb_939_Normalized,"{""items"":[]}"
kb_103_Normalized,"{""items"":[]}"
kb_208_Normalized,"{""served"":false,""name"":"""",""storage"":false}"
kb_764_Normalized,"{""items"":[]}"
kb_763_Normalized,"{""items"":[]}"
kb_1043_Normalized,"{""spec"":{}}"
kb_83_Normalized,{}
kb_957_Normalized,"{""spec"":{}}"
kb_1041_Normalized,"{""spec"":{}}"
kb_955_Normalized,"{""spec"":{}}"
kb_1042_Normalized,"{""spec"":{}}"
kb_956_Normalized,"{""spec"":{}}"
kb_84_Normalized,{}
kb_86_Normalized,{}
kb_517_Normalized,"{""items"":[]}"
kb_545_Normalized,"{""spec"":{}}"
kb_44_Normalized,{}
kb_85_Normalized,{}
kb_543_Normalized,"{""spec"":{}}"
kb_515_Normalized,"{""items"":[]}"
kb_516_Normalized,"{""items"":[]}"
kb_544_Normalized,"{""spec"":{}}"
kb_43_Normalized,{}
kb_210_Normalized,"{""served"":false,""name"":"""",""storage"":false}"
kb_209_Normalized,"{""served"":true,""name"":"""",""storage"":true}"
kb_896_Normalized,"{""spec"":{""runtimeHandler"":""""}}"
kb_862_Normalized,"{""items"":[]}"
kb_26_Normalized,{}
kb_24_Normalized,{}
kb_25_Normalized,{}
kb_142_Normalized,"{""items"":[]}"
kb_325_Normalized,"{""metadata"":{},""involvedObject"":{}}"
kb_139_Normalized,"{""items"":[]}"
kb_445_Normalized,"{""items"":[]}"
kb_863_Normalized,"{""items"":[]}"
kb_865_Normalized,"{""items"":[]}"
kb_444_Normalized,"{""items"":[]}"
kb_864_Normalized,"{""items"":[]}"
kb_694_Normalized,{}
kb_693_Normalized,{}
kb_326_Normalized,"{""eventTime"":""""}"
kb_324_Normalized,"{""eventTime"":""""}"
kb_91_Normalized,"{""items"":[]}"
kb_858_Normalized,"{""items"":[]}"
kb_305_Normalized,{}
kb_94_Normalized,"{""items"":[]}"
kb_304_Normalized,{}
kb_93_Normalized,"{""items"":[]}"
kb_861_Normalized,"{""items"":[]}"
kb_578_Normalized,"{""items"":[]}"
kb_92_Normalized,"{""items"":[]}"
kb_577_Normalized,"{""items"":[]}"
kb_860_Normalized,"{""items"":[]}"
kb_859_Normalized,"{""items"":[]}"
kb_530_Normalized,"{""items"":[]}"
kb_529_Normalized,"{""items"":[]}"
kb_1031_Normalized,"{""items"":[]}"
kb_1029_Normalized,"{""items"":[]}"
kb_1030_Normalized,"{""items"":[]}"
kb_162_Normalized,"{""items"":[]}"
kb_308_Normalized,"{""endpoints"":[],""addressType"":""""}"
kb_307_Normalized,"{""endpoints"":[],""addressType"":""""}"
kb_164_Normalized,"{""items"":[]}"
kb_163_Normalized,"{""items"":[]}"
kb_973_Normalized,"{""items"":[]}"
kb_767_Normalized,{}
kb_972_Normalized,"{""items"":[]}"
kb_766_Normalized,{}
kb_72_Normalized,"{""items"":[]}"
kb_71_Normalized,"{""items"":[]}"
kb_174_Normalized,"{""items"":[]}"
kb_176_Normalized,"{""items"":[]}"
kb_175_Normalized,"{""items"":[]}"
kb_398_Normalized,"{""items"":[]}"
kb_840_Normalized,"{""items"":[]}"
kb_494_Normalized,{}
kb_839_Normalized,"{""items"":[]}"
kb_496_Normalized,{}
kb_495_Normalized,{}
kb_901_Normalized,"{""items"":[]}"
kb_900_Normalized,"{""items"":[]}"
kb_95_Normalized,"{""items"":[]}"
kb_46_Normalized,"{""items"":[]}"
kb_96_Normalized,"{""items"":[]}"
kb_98_Normalized,"{""items"":[]}"
kb_45_Normalized,"{""items"":[]}"
kb_97_Normalized,"{""items"":[]}"
kb_336_Normalized,{}
kb_32_Normalized,"{""items"":[]}"
kb_335_Normalized,{}
kb_30_Normalized,"{""items"":[]}"
kb_899_Normalized,"{""items"":[]}"
kb_31_Normalized,"{""items"":[]}"
kb_328_Normalized,"{""items"":[]}"
kb_696_Normalized,"{""items"":[]}"
kb_695_Normalized,"{""items"":[]}"
kb_664_Normalized,{}
kb_663_Normalized,{}
kb_329_Normalized,"{""items"":[]}"
kb_327_Normalized,"{""items"":[]}"
kb_313_Normalized,"{""items"":[]}"
kb_312_Normalized,"{""items"":[]}"
kb_311_Normalized,"{""items"":[]}"
kb_310_Normalized,"{""items"":[]}"
kb_585_Normalized,{}
kb_438_Normalized,{}
kb_584_Normalized,{}
kb_437_Normalized,{}
kb_436_Normalized,{}
kb_771_Normalized,"{""items"":[]}"
kb_770_Normalized,"{""items"":[]}"
kb_969_Normalized,{}
kb_968_Normalized,{}
kb_1097_Normalized,{}
kb_1099_Normalized,{}
kb_1098_Normalized,{}
kb_363_Normalized,{}
kb_362_Normalized,{}
kb_668_Normalized,"{""items"":[]}"
kb_667_Normalized,"{""items"":[]}"
kb_567_Normalized,{}
kb_569_Normalized,{}
kb_568_Normalized,{}
kb_202_Normalized,"{""names"":{""plural"":"""",""kind"":""""},""versions"":[],""scope"":"""",""group"":""""}"
kb_594_Normalized,"{""items"":[]}"
kb_450_Normalized,"{""items"":[]}"
kb_593_Normalized,"{""items"":[]}"
kb_449_Normalized,"{""items"":[]}"
kb_448_Normalized,"{""items"":[]}"
kb_721_Normalized,{}
kb_720_Normalized,{}
kb_204_Normalized,"{""names"":{""plural"":"""",""kind"":""""},""scope"":"""",""group"":""""}"
kb_203_Normalized,"{""names"":{""plural"":"""",""kind"":""""},""scope"":"""",""group"":""""}"
kb_979_Normalized,"{""items"":[]}"
kb_978_Normalized,"{""items"":[]}"
kb_1100_Normalized,"{""items"":[]}"
kb_1102_Normalized,"{""items"":[]}"
kb_1101_Normalized,"{""items"":[]}"
kb_367_Normalized,"{""items"":[]}"
kb_366_Normalized,"{""items"":[]}"
kb_607_Normalized,{}
kb_606_Normalized,{}
kb_570_Normalized,"{""items"":[]}"
kb_572_Normalized,"{""items"":[]}"
kb_571_Normalized,"{""items"":[]}"
kb_322_Normalized,"{""name"":""""}"
kb_323_Normalized,"{""name"":""""}"
kb_724_Normalized,"{""items"":[]}"
kb_723_Normalized,"{""items"":[]}"
kb_120_Normalized,"{""name"":""""}"
kb_119_Normalized,"{""name"":""""}"
kb_621_Normalized,"{""items"":[]}"
kb_620_Normalized,"{""items"":[]}"
kb_390_Normalized,{}
kb_392_Normalized,{}
kb_391_Normalized,{}
kb_399_Normalized,"{""items"":[]}"
kb_401_Normalized,"{""items"":[]}"
kb_400_Normalized,"{""items"":[]}"
kb_678_Normalized,{}
kb_677_Normalized,{}
kb_190_Normalized,"{""spec"":{""names"":{""plural"":"""",""kind"":""""},""versions"":[],""scope"":"""",""group"":""""}}"
kb_1116_Normalized,{}
kb_1114_Normalized,{}
kb_1113_Normalized,{}
kb_1115_Normalized,{}
kb_1117_Normalized,"{""nodeName"":"""",""source"":{},""attacher"":""""}"
kb_1119_Normalized,"{""nodeName"":"""",""source"":{},""attacher"":""""}"
kb_1120_Normalized,"{""nodeName"":"""",""source"":{},""attacher"":""""}"
kb_1118_Normalized,"{""nodeName"":"""",""source"":{},""attacher"":""""}"
kb_192_Normalized,"{""spec"":{""names"":{""plural"":"""",""kind"":""""},""scope"":"""",""group"":""""}}"
kb_191_Normalized,"{""spec"":{""names"":{""plural"":"""",""kind"":""""},""scope"":"""",""group"":""""}}"
kb_196_Normalized,"{""items"":[]}"
kb_198_Normalized,"{""items"":[]}"
kb_197_Normalized,"{""items"":[]}"
kb_1103_Normalized,"{""name"":""""}"
kb_1104_Normalized,"{""name"":""""}"
kb_662_Normalized,{}
kb_661_Normalized,{}
kb_1108_Normalized,"{""spec"":{""nodeName"":"""",""source"":{},""attacher"":""""}}"
kb_1105_Normalized,"{""spec"":{""nodeName"":"""",""source"":{},""attacher"":""""}}"
kb_1107_Normalized,"{""spec"":{""nodeName"":"""",""source"":{},""attacher"":""""}}"
kb_1106_Normalized,"{""spec"":{""nodeName"":"""",""source"":{},""attacher"":""""}}"
kb_676_Normalized,"{""items"":[]}"
kb_675_Normalized,"{""items"":[]}"
kb_713_Normalized,{}
kb_714_Normalized,{}
kb_1112_Normalized,"{""items"":[]}"
kb_1109_Normalized,"{""items"":[]}"
kb_1111_Normalized,"{""items"":[]}"
kb_1110_Normalized,"{""items"":[]}"
kb_710_Normalized,{}
kb_709_Normalized,{}
kb_712_Normalized,"{""items"":[]}"
kb_711_Normalized,"{""items"":[]}"
kb_734_Normalized,"{""containers"":[]}"
kb_735_Normalized,"{""containers"":[]}"
kb_743_Normalized,{}
kb_742_Normalized,{}
kb_809_Normalized,"{""selector"":{}}"
kb_806_Normalized,"{""selector"":{}}"
kb_807_Normalized,"{""selector"":{}}"
kb_808_Normalized,{}
kb_739_Normalized,{}
kb_738_Normalized,{}
kb_821_Normalized,{}
kb_820_Normalized,{}
kb_485_Normalized,"{""template"":{}}"
kb_484_Normalized,"{""template"":{}}"
kb_237_Normalized,"{""template"":{},""selector"":{}}"
kb_240_Normalized,"{""template"":{},""selector"":{}}"
kb_489_Normalized,{}
kb_490_Normalized,{}
kb_488_Normalized,{}
kb_269_Normalized,"{""template"":{},""selector"":{}}"
kb_273_Normalized,"{""template"":{},""selector"":{}}"
kb_741_Normalized,"{""items"":[]}"
kb_740_Normalized,"{""items"":[]}"
kb_150_Normalized,"{""schedule"":"""",""jobTemplate"":{}}"
kb_151_Normalized,"{""schedule"":"""",""jobTemplate"":{}}"
kb_149_Normalized,"{""schedule"":"""",""jobTemplate"":{}}"
kb_797_Normalized,{}
kb_794_Normalized,{}
kb_815_Normalized,{}
kb_814_Normalized,{}
kb_479_Normalized,{}
kb_478_Normalized,{}
kb_228_Normalized,{}
kb_225_Normalized,{}
kb_255_Normalized,{}
kb_251_Normalized,{}
kb_805_Normalized,"{""items"":[]}"
kb_802_Normalized,"{""items"":[]}"
kb_145_Normalized,{}
kb_819_Normalized,"{""items"":[]}"
kb_144_Normalized,{}
kb_143_Normalized,{}
kb_818_Normalized,"{""items"":[]}"
kb_483_Normalized,"{""items"":[]}"
kb_482_Normalized,"{""items"":[]}"
kb_1008_Normalized,"{""template"":{},""selector"":{},""serviceName"":""""}"
kb_1011_Normalized,"{""template"":{},""selector"":{},""serviceName"":""""}"
kb_236_Normalized,"{""items"":[]}"
kb_233_Normalized,"{""items"":[]}"
kb_265_Normalized,"{""items"":[]}"
kb_261_Normalized,"{""items"":[]}"
kb_684_Normalized,{}
kb_683_Normalized,{}
kb_148_Normalized,"{""items"":[]}"
kb_147_Normalized,"{""items"":[]}"
kb_146_Normalized,"{""items"":[]}"
kb_708_Normalized,"{""items"":[]}"
kb_707_Normalized,"{""items"":[]}"
kb_999_Normalized,{}
kb_996_Normalized,{}
kb_1007_Normalized,"{""items"":[]}"
kb_1004_Normalized,"{""items"":[]}"
kb_1161_Normalized,123
